description,aggregation_type,mean,min,max,median,p25,p30,p75,p95,p99,count
BIOMD0000000543,species_45,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_46,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_47,0.2356836557347903,0.2046059281303351,1.4213497461415596,0.20475743428359153,0.2046113749894583,0.20461663851662154,0.2088353581530622,0.3237854398512327,0.7487470141643388,100
BIOMD0000000543,species_48,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
BIOMD0000000543,species_50,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
BIOMD0000000543,species_52,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_53,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_54,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_55,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_56,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
BIOMD0000000543,species_58,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
BIOMD0000000543,species_60,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_61,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_62,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_63,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
BIOMD0000000543,species_65,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_66,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
BIOMD0000000543,species_75,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_76,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,species_78,0.7571158042727815,0.7199331687774477,1.9483851356548654,0.7390930065436769,0.7284344373246403,0.7304344974767667,0.7482718959262389,0.7705176931941476,1.1438623487488002,100
BIOMD0000000543,species_80,0.051530407684932514,0.013608884896959774,1.5676800802443225,0.024077280208777967,0.017775548000042878,0.018816226026240463,0.03617845190197931,0.09741313824060677,0.4105162823373995,100
BIOMD0000000543,species_81,3.573587433383201,0.03949662376366499,155.53889572161248,0.13733263838490062,0.06843595354519517,0.07735448231361924,0.4477133084190166,8.785350114973333,79.95285338817203,100
BIOMD0000000543,species_82,12809.128001208876,0.20420433041510758,1000000.0,1.1964772115279647,0.4092151322625849,0.4874254019690972,9.461295547712895,2098.132202565963,232346.32211815135,100
BIOMD0000000543,species_83,13206.944237874566,0.04439699360339908,1000000.0,0.28041276099200785,0.09117304435153337,0.10937497604480156,2.5753595234989115,1154.1017404525142,283107.6624107679,100
BIOMD0000000543,species_84,1.3740166995904648e-07,1.3524978294299365e-07,1.3792077096189487e-07,1.3763360590621162e-07,1.3735201465111795e-07,1.3741512767087884e-07,1.378428060373408e-07,1.3791680473657287e-07,1.3792042434932495e-07,100
BIOMD0000000543,species_85,17814.371288158603,0.0005116282378285083,1000000.0,0.01511558423935147,0.0029521256577891195,0.00392588636153828,0.3006223889946528,773.0657918744913,722501.9098430227,100
BIOMD0000000543,species_86,100129.12090702982,0.0009026412166971931,1000000.0,0.2156004922730252,0.13664816208346015,0.15782961575308863,66.62965576633556,1000000.0,1000000.0,100
BIOMD0000000543,species_87,103267.9588429238,0.0038178334242172933,1000000.0,0.2014723960621134,0.10902048103114276,0.11516115305957836,4.962973776547937,1000000.0,1000000.0,100
BIOMD0000000543,species_88,5797.407951871963,0.0005496404665529897,568767.1132569769,0.0044677078601400265,0.0012656192725727278,0.0015567314516284328,0.04988583460042517,31.43894212396505,15179.645268625613,100
BIOMD0000000543,species_90,42101.100840176456,0.010040364661800442,1000000.0,0.18782976644244542,0.03166916908391696,0.04232062871102537,5.916448033032664,59795.1164989014,1000000.0,100
BIOMD0000000543,species_91,42101.14817130891,0.009892139864410733,1000000.0,0.18652494775937267,0.03136421253651152,0.04193881249480699,5.893608775320297,59777.25179639451,1000000.0,100
BIOMD0000000543,species_98,103769.47582610691,1.8792190621903105e-05,1000000.0,6.243945959608382e-05,3.507855167566075e-05,3.7392519524501724e-05,1.3722446418046377,1000000.0,1000000.0,100
BIOMD0000000543,species_99,95665.20568197781,2.2729153903676977e-07,1000000.0,5.068600712670175e-05,1.1744062810758005e-05,1.482357416815161e-05,0.19142372586515455,1000000.0,1000000.0,100
BIOMD0000000543,species_100,243012.87710783374,0.23890560582246187,1000000.0,0.8522799151347642,0.3233211366179527,0.3260904203645067,192646.43364972918,1000000.0,1000000.0,100
BIOMD0000000543,species_101,139351.20260721364,7.221887615827282e-05,1000000.0,0.30166932470998786,0.010921977271703139,0.0110117098884057,363.71561983624036,1000000.0,1000000.0,100
BIOMD0000000543,species_104,219695.5370697564,0.007076865726894249,1000000.0,0.12281694348007491,0.11734795615117516,0.11912162398635959,25718.310305500643,1000000.0,1000000.0,100
BIOMD0000000543,species_105,241030.20401147695,0.0016064209977305975,1000000.0,0.43662289850145486,0.015190631156324819,0.015602493667158917,156847.67223017948,1000000.0,1000000.0,100
BIOMD0000000543,species_106,231942.6019149405,0.00022527154830054638,1000000.0,0.0830238194951284,0.0011532141503656518,0.0012438150900972032,68179.89247301819,1000000.0,1000000.0,100
BIOMD0000000543,species_107,3.0834725439380763,1.305651027437076,3.2304416364602866,3.1891154818893144,3.1571498939282043,3.166022375004303,3.2118890969355594,3.2270167767042,3.2297671694114025,100
BIOMD0000000543,species_108,1.0009867232559692e-09,7.479256680653642e-10,1.063498405768268e-09,1.0285134760904905e-09,9.906989863170231e-10,9.985612309494309e-10,1.0541576121708932e-09,1.0630902820331422e-09,1.0634791480256087e-09,100
BIOMD0000000543,s138,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,s139,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,100
BIOMD0000000543,s140,0.00073785970686879,0.00033953447045916176,0.0008431648528871388,0.0008131390199228207,0.000682078089503242,0.0007247666612380763,0.0008388913218295096,0.0008428036962782236,0.0008431031510372426,100
BIOMD0000000543,species_68,21740.914279499368,0.09550016749234878,1000000.0,0.6172090328706408,0.1978116002823393,0.23782979201041235,5.896709376704431,3515.040459027407,1000000.0,100
BIOMD0000000543,species_92,114490.36448164376,5.34100537083758e-06,1000000.0,0.021263356024157746,0.01926372998757256,0.020581915928245844,30.1562967531375,1000000.0,1000000.0,100
BIOMD0000000543,species_94,165585.90274091874,0.00014697660666368952,1000000.0,0.2910708634738889,0.003382723995415377,0.007072751460965174,1293.6408332649805,1000000.0,1000000.0,100
BIOMD0000000543,species_95,128851.65467034002,0.0007710053846616971,1000000.0,0.028248476086714318,0.0014591176972060334,0.0018901275043666681,78.1538576157393,1000000.0,1000000.0,100
BIOMD0000000543,species_96,154759.6760631494,9.279063779112678e-06,1000000.0,0.03675649587972073,0.00028328498751459166,0.0006369767770624824,318.8009635440663,1000000.0,1000000.0,100
BIOMD0000000543,species_97,108679.17086636642,4.469468826527938e-05,1000000.0,0.0009084121793594361,0.000731887363344784,0.0007775010273234459,7.635256532485691,1000000.0,1000000.0,100
BIOMD0000000543,species_102,149483.80749731927,4.36954591164374e-05,1000000.0,0.2800654907724128,0.0036687032700764457,0.008561318493722556,564.0304111861127,1000000.0,1000000.0,100
BIOMD0000000543,species_103,142125.00541866603,5.294963211354399e-07,1000000.0,0.04622143564705883,0.000540854205555771,0.0011864779407736055,173.5404546800532,1000000.0,1000000.0,100
BIOMD0000000543,species_23,118947.6802845904,0.00014642791633408055,1000000.0,0.01046552625244365,0.009457579367937341,0.009750411625072387,43.468283973089875,1000000.0,1000000.0,100
BIOMD0000000543,species_24,1.7940967236644538e-12,9.710750788698232e-15,2.072297888857775e-12,2.057258067604077e-12,1.840453716343194e-12,1.9554728212236943e-12,2.0615509299660745e-12,2.0715991884968376e-12,2.0721806493096917e-12,100
BIOMD0000000543,species_25,155595.87474099314,1.2512616704663292e-05,1000000.0,0.28439335633426166,0.0036072314625435714,0.007954098426469254,770.5499882383417,1000000.0,1000000.0,100
BIOMD0000000543,species_26,133960.36388722665,0.0003753971144134652,1000000.0,0.029789674990468834,0.0009426789025562282,0.0013694829718533463,101.29812769584673,1000000.0,1000000.0,100
